ID,credit_limit,education,gender,marital_status,avg_bill_amt,avg_util_rate,default_count
506,160000,Graduate School,M,Single,533.33333333,0.0033333333,0
507,500000,College,F,Single,126928.83333,0.2538576667,0
508,180000,College,F,Single,37673.666667,0.2092981481,1
509,80000,College,F,Married,12637.5,0.15796875,1
510,120000,Graduate School,M,Single,1888.3333333,0.0157361111,0
511,130000,College,M,Married,1085.6666667,0.0083512821,1
512,120000,College,F,Single,240,0.002,0
513,360000,Graduate School,M,Single,22045.166667,0.0612365741,0
514,50000,College,M,Single,31543.166667,0.6308633333,6
515,20000,College,F,Single,17267.833333,0.8633916667,1
516,100000,High School,M,Married,78675.666667,0.7867566667,0
517,70000,High School,M,Married,69186,0.9883714286,0
518,50000,College,M,Married,18164.666667,0.3632933333,0
519,10000,College,F,Single,9878.3333333,0.9878333333,2
520,290000,Graduate School,F,Married,104155,0.3591551724,0
521,30000,Graduate School,F,Married,18400.333333,0.6133444444,0
522,410000,College,F,Single,39589.333333,0.0965593496,1
523,360000,Graduate School,M,Single,70799.833333,0.1966662037,0
524,140000,College,F,Married,83579.666667,0.596997619,0
525,210000,Graduate School,F,Single,71315.5,0.339597619,0
526,220000,College,F,Single,3349.5,0.015225,0
527,20000,College,M,Single,19366.833333,0.9683416667,3
528,620000,College,F,Married,163325,0.2634274194,2
529,360000,Graduate School,M,Single,707.5,0.0019652778,1
530,20000,College,F,Single,8769,0.43845,2
531,50000,College,M,Single,21582.833333,0.4316566667,0
532,50000,College,M,Other,36389,0.72778,0
533,10000,College,M,Single,6159.1666667,0.6159166667,3
534,100000,High School,F,Married,59440.833333,0.5944083333,4
535,50000,Graduate School,M,Single,1870.5,0.03741,0
536,60000,College,M,Single,2898,0.0483,0
537,440000,Graduate School,F,Single,265163.33333,0.6026439394,0
538,120000,College,M,Married,70227,0.585225,0
539,50000,Graduate School,F,Single,1290.1666667,0.0258033333,0
540,110000,College,F,Married,96088.833333,0.8735348485,6
541,200000,Graduate School,F,Single,147.83333333,0.0007391667,0
542,150000,Graduate School,F,Single,53,0.0003533333,1
543,30000,College,F,Married,28271.666667,0.9423888889,4
544,100000,Graduate School,F,Single,27439.333333,0.2743933333,0
545,360000,Graduate School,F,Married,9747,0.027075,0
546,390000,Graduate School,F,Single,47377.333333,0.1214803419,0
547,220000,Graduate School,F,Married,-87.5,-0.000397727,1
548,160000,College,F,Single,0,0,0
549,230000,Graduate School,F,Single,10576,0.0459826087,0
550,120000,Graduate School,M,Single,41065.833333,0.3422152778,0
551,100000,High School,M,Married,6284.3333333,0.0628433333,3
552,190000,Graduate School,F,Single,12018.666667,0.0632561404,0
553,50000,Graduate School,M,Married,36531.833333,0.7306366667,0
554,240000,Graduate School,F,Married,1061.6666667,0.0044236111,1
555,40000,College,F,Single,37253,0.931325,0
556,630000,College,F,Married,19755,0.0313571429,0
557,160000,Graduate School,F,Married,2191.5,0.013696875,0
558,110000,College,F,Single,77169.666667,0.7015424242,4
559,20000,College,M,Single,5937.8333333,0.2968916667,0
560,210000,High School,F,Married,60424,0.2877333333,0
561,270000,Graduate School,M,Single,9587.1666667,0.0355080247,0
562,360000,College,F,Single,781.16666667,0.0021699074,0
563,60000,College,F,Married,1608.5,0.0268083333,0
564,360000,College,M,Single,79601.166667,0.2211143519,0
565,390000,Graduate School,F,Single,1597.1666667,0.0040952991,5
566,250000,High School,F,Single,6272.1666667,0.0250886667,0
567,90000,Graduate School,F,Single,17915.333333,0.1990592593,0
568,360000,Graduate School,M,Single,6318.1666667,0.017550463,0
569,50000,High School,M,Single,25885.5,0.51771,0
570,270000,Graduate School,F,Married,4076.1666667,0.0150969136,0
571,200000,Graduate School,F,Single,15596.333333,0.0779816667,1
572,50000,College,F,Single,32455.833333,0.6491166667,0
573,350000,Graduate School,M,Single,4307.3333333,0.0123066667,0
574,160000,College,F,Single,2341.3333333,0.0146333333,0
575,80000,High School,F,Married,4353.6666667,0.0544208333,0
576,290000,Graduate School,M,Married,270493.33333,0.9327356322,1
577,270000,Graduate School,F,Single,23936.666667,0.088654321,0
578,80000,Graduate School,M,Single,9205,0.1150625,1
579,50000,College,M,Single,6487.5,0.12975,0
580,30000,College,M,Married,4103.8333333,0.1367944444,0
581,30000,College,M,Single,130,0.0043333333,1
582,90000,College,M,Single,32623,0.3624777778,0
583,160000,Graduate School,M,Single,11262.166667,0.0703885417,0
584,80000,High School,F,Single,68377,0.8547125,0
585,50000,College,M,Single,40837.833333,0.8167566667,0
586,20000,Graduate School,F,Single,16509.166667,0.8254583333,1
587,220000,Graduate School,M,Married,0,0,1
588,210000,High School,M,Single,11234.833333,0.0534992063,1
589,130000,College,F,Single,89171.666667,0.6859358974,0
590,260000,College,F,Married,32356,0.1244461538,0
591,230000,Graduate School,F,Married,42385.666667,0.1842855072,0
592,160000,Graduate School,M,Single,85390.333333,0.5336895833,0
593,50000,Graduate School,M,Married,12843.5,0.25687,0
594,80000,College,M,Married,43580,0.54475,0
595,110000,High School,M,Single,59432,0.5402909091,0
596,200000,Graduate School,M,Married,137685,0.688425,0
597,360000,College,M,Single,257164.5,0.7143458333,0
598,210000,High School,F,Single,0,0,1
599,80000,College,F,Single,64894.166667,0.8111770833,1
600,300000,College,F,Married,13294.333333,0.0443144444,1
601,310000,College,F,Married,24779.666667,0.0799344086,0
602,30000,High School,M,Married,545,0.0181666667,0
603,170000,Graduate School,M,Married,17196.833333,0.1011578431,0
604,140000,College,F,Single,28761.333333,0.2054380952,4
605,180000,College,F,Single,0,0,1
606,50000,Graduate School,M,Single,23675.5,0.47351,6
607,50000,College,F,Married,5737.1666667,0.1147433333,0
608,110000,Graduate School,F,Single,39303.166667,0.3573015152,1
609,450000,High School,F,Married,5168.6666667,0.0114859259,0
610,200000,College,F,Married,418.5,0.0020925,0
611,220000,Graduate School,M,Single,25805.833333,0.1172992424,0
612,360000,Graduate School,F,Single,988.33333333,0.0027453704,0
613,50000,College,M,Married,46365.833333,0.9273166667,0
614,40000,College,M,Single,29319.333333,0.7329833333,2
615,190000,College,F,Married,119627.5,0.6296184211,6
616,150000,Graduate School,M,Single,19961.5,0.1330766667,0
617,200000,Graduate School,F,Married,99.166666667,0.0004958333,1
618,270000,College,F,Married,113841.5,0.4216351852,0
619,60000,Graduate School,M,Single,44834.166667,0.7472361111,0
620,200000,College,F,Married,73974.833333,0.3698741667,0
621,150000,College,F,Married,34117.5,0.22745,0
622,180000,College,F,Single,361.66666667,0.0020092593,0
623,90000,Graduate School,F,Single,1270.6666667,0.0141185185,0
624,360000,College,F,Married,117.83333333,0.0003273148,1
625,90000,Graduate School,F,Single,81.833333333,0.0009092593,0
626,20000,College,F,Single,14870,0.7435,1
627,70000,Graduate School,M,Married,53132.666667,0.7590380952,0
628,230000,Graduate School,M,Married,660,0.0028695652,0
629,30000,High School,M,Married,29310.5,0.9770166667,0
630,200000,High School,F,Other,5931.1666667,0.0296558333,0
631,100000,High School,M,Single,240,0.0024,0
632,50000,College,F,Single,30265.166667,0.6053033333,1
633,20000,High School,F,Married,7506.3333333,0.3753166667,0
634,210000,College,F,Married,0,0,0
635,110000,High School,M,Married,32185.833333,0.2925984848,0
636,20000,High School,F,Married,167.66666667,0.0083833333,0
637,50000,High School,F,Married,6132,0.12264,0
638,50000,College,M,Married,20332.5,0.40665,0
639,400000,Graduate School,F,Single,56271.833333,0.1406795833,0
640,170000,College,M,Single,55781.333333,0.3281254902,0
641,280000,College,M,Married,147157.16667,0.5255613095,0
642,130000,High School,F,Married,33433.166667,0.2571782051,0
643,210000,College,F,Single,56009.5,0.2667119048,0
644,370000,College,M,Single,136325.83333,0.3684481982,0
645,30000,College,F,Married,21267,0.7089,1
646,150000,High School,M,Single,84455,0.5630333333,1
647,60000,High School,M,Married,11781.5,0.1963583333,1
648,80000,College,F,Single,65369.333333,0.8171166667,0
649,280000,College,F,Married,191793,0.684975,6
650,20000,College,F,Single,19763,0.98815,6
651,270000,Graduate School,M,Single,166.66666667,0.000617284,0
652,240000,College,F,Single,9860.1666667,0.0410840278,0
653,20000,Graduate School,F,Single,19285.166667,0.9642583333,0
654,450000,Graduate School,F,Married,6933.3333333,0.0154074074,1
655,10000,College,M,Single,8251.1666667,0.8251166667,0
656,280000,College,M,Married,4009,0.0143178571,0
657,290000,High School,F,Single,9247.8333333,0.0318890805,0
658,190000,Graduate School,F,Single,45602.833333,0.2400149123,0
659,80000,Graduate School,F,Single,21185.333333,0.2648166667,0
660,280000,College,F,Single,1256.6666667,0.0044880952,1
661,160000,Graduate School,F,Married,11363.333333,0.0710208333,0
662,90000,College,M,Married,15004.166667,0.166712963,0
663,140000,Graduate School,F,Single,6924,0.0494571429,0
664,50000,Graduate School,M,Single,4927.8333333,0.0985566667,0
665,40000,College,F,Married,27927.333333,0.6981833333,3
666,130000,High School,F,Married,108694.16667,0.8361089744,0
667,70000,High School,F,Married,63130.666667,0.9018666667,1
668,30000,College,F,Married,25907.333333,0.8635777778,0
669,100000,High School,F,Married,99973.166667,0.9997316667,6
670,20000,Graduate School,F,Married,7221.5,0.361075,3
671,30000,College,F,Single,45895.833333,1.5298611111,5
672,20000,College,M,Married,15178.666667,0.7589333333,0
673,100000,Graduate School,F,Single,83463.333333,0.8346333333,1
674,30000,College,M,Single,2300,0.0766666667,6
675,320000,Graduate School,F,Married,101942.5,0.3185703125,0
676,90000,High School,M,Single,41650.333333,0.4627814815,6
677,190000,College,M,Single,159881.16667,0.8414798246,6
678,200000,Graduate School,M,Single,133420.66667,0.6671033333,0
679,300000,College,F,Single,3792.8333333,0.0126427778,0
680,30000,Graduate School,F,Single,12357,0.4119,0
681,110000,College,F,Other,22243.333333,0.2022121212,0
682,230000,Graduate School,F,Single,170.66666667,0.000742029,0
683,230000,Graduate School,F,Married,2645.5,0.0115021739,0
684,310000,College,F,Single,82986.333333,0.2676978495,0
685,320000,Graduate School,M,Married,237289.83333,0.7415307292,0
686,360000,Graduate School,M,Married,60421.5,0.1678375,0
687,20000,High School,F,Married,674.83333333,0.0337416667,0
688,170000,College,F,Single,165206.16667,0.9718009804,0
689,140000,Graduate School,M,Married,129808.16667,0.9272011905,0
690,80000,College,M,Single,46583.666667,0.5822958333,0
691,150000,College,M,Single,40012.5,0.26675,0
692,170000,College,M,Single,325,0.0019117647,2
693,200000,College,F,Married,135810.83333,0.6790541667,1
694,70000,Graduate School,M,Single,58472.666667,0.8353238095,2
695,320000,College,M,Married,11182.666667,0.0349458333,0
696,150000,Graduate School,F,Single,0,0,0
697,50000,Graduate School,F,Married,14938.666667,0.2987733333,0
698,90000,College,F,Single,2715.3333333,0.0301703704,2
699,280000,Graduate School,M,Married,29084,0.1038714286,0
700,300000,Graduate School,F,Single,30677.833333,0.1022594444,1
701,400000,College,F,Single,1626.5,0.00406625,0
702,200000,Graduate School,F,Married,3660.3333333,0.0183016667,0
703,10000,High School,F,Single,4357.6666667,0.4357666667,0
704,50000,College,F,Other,38605.5,0.77211,3
705,30000,College,F,Other,25158.333333,0.8386111111,6
706,50000,Graduate School,M,Single,17673.333333,0.3534666667,0
707,50000,College,M,Married,54861.833333,1.0972366667,2
708,30000,High School,F,Married,13057.166667,0.4352388889,6
709,20000,College,M,Single,3523.1666667,0.1761583333,1
710,20000,College,M,Single,16583.833333,0.8291916667,0
711,50000,Graduate School,M,Other,18298.833333,0.3659766667,0
712,30000,College,F,Married,33221.166667,1.1073722222,0
713,360000,Graduate School,F,Married,6613.1666667,0.0183699074,2
714,170000,College,M,Married,1073.3333333,0.0063137255,1
715,400000,Graduate School,F,Single,841.33333333,0.0021033333,0
716,50000,College,F,Married,32287,0.64574,0
717,160000,College,F,Single,83043.833333,0.5190239583,0
718,70000,College,F,Married,30360.5,0.4337214286,0
719,150000,Graduate School,F,Married,0,0,1
720,80000,College,F,Single,32108.166667,0.4013520833,0
721,30000,College,F,Single,27142.666667,0.9047555556,1
722,10000,College,M,Single,8180.1666667,0.8180166667,0
723,180000,Graduate School,F,Single,2778.3333333,0.0154351852,1
724,320000,Graduate School,M,Married,6031,0.018846875,0
725,80000,College,F,Single,28786.166667,0.3598270833,3
726,10000,College,M,Married,9137.3333333,0.9137333333,1
727,360000,College,F,Single,8684.6666667,0.0241240741,0
728,450000,College,M,Single,251,0.0005577778,0
729,330000,College,F,Single,74980,0.2272121212,0
730,60000,Graduate School,M,Single,698.83333333,0.0116472222,3
731,50000,High School,F,Single,10382,0.20764,0
732,200000,College,M,Married,160570.33333,0.8028516667,0
733,120000,Graduate School,M,Single,414,0.00345,2
734,160000,Graduate School,F,Married,263.33333333,0.0016458333,0
735,110000,College,M,Married,39560.166667,0.3596378788,0
736,70000,High School,F,Married,16458.333333,0.2351190476,0
737,150000,High School,F,Single,100727.66667,0.6715177778,0
738,610000,Graduate School,F,Single,101153.33333,0.1658251366,0
739,110000,Graduate School,F,Single,89614.333333,0.8146757576,0
740,80000,College,F,Single,21622.166667,0.2702770833,2
741,170000,College,F,Married,85686.166667,0.5040362745,0
742,110000,Graduate School,F,Single,1143.5,0.0103954545,0
743,140000,Graduate School,F,Married,56505.5,0.4036107143,0
744,70000,Graduate School,M,Single,41934,0.5990571429,1
745,260000,College,F,Married,18435,0.0709038462,0
746,170000,High School,M,Single,26412,0.1553647059,0
747,50000,College,F,Married,14116,0.28232,0
748,300000,High School,F,Married,233352,0.77784,0
749,150000,Graduate School,F,Single,1996.1666667,0.0133077778,1
750,50000,College,F,Single,36159.166667,0.7231833333,6
751,50000,College,F,Married,2283.3333333,0.0456666667,1
752,90000,Graduate School,F,Single,58596.666667,0.6510740741,1
753,50000,College,M,Single,29811.166667,0.5962233333,0
754,500000,College,F,Single,31626.833333,0.0632536667,0
755,470000,College,F,Married,1176.1666667,0.0025024823,0
756,230000,College,M,Single,91770.833333,0.3990036232,0
757,140000,College,F,Single,15048.166667,0.1074869048,0
758,230000,College,F,Married,6598.8333333,0.0286905797,1
759,420000,College,F,Single,23116.333333,0.0550388889,0
760,30000,College,F,Single,31019.166667,1.0339722222,0
761,50000,College,F,Single,28663.166667,0.5732633333,3
762,140000,College,F,Single,71.666666667,0.0005119048,0
763,260000,College,F,Married,42654.5,0.1640557692,0
764,90000,High School,F,Single,4634.5,0.0514944444,1
765,240000,College,F,Married,237886.16667,0.9911923611,0
766,510000,Graduate School,F,Single,3155,0.0061862745,0
767,110000,College,F,Married,46249.5,0.42045,0
768,210000,Graduate School,F,Single,8795.6666667,0.041884127,0
769,220000,College,M,Married,128.33333333,0.0005833333,0
770,200000,Graduate School,F,Married,1709.3333333,0.0085466667,0
771,360000,College,F,Single,11653.333333,0.0323703704,0
772,260000,Graduate School,M,Single,341,0.0013115385,0
773,20000,College,M,Married,10297.333333,0.5148666667,0
774,120000,College,F,Married,114616.16667,0.9551347222,0
775,50000,Graduate School,F,Single,9248.1666667,0.1849633333,1
776,60000,Graduate School,F,Single,34528.666667,0.5754777778,2
777,200000,Graduate School,M,Single,6834.5,0.0341725,0
778,20000,College,M,Single,540,0.027,0
779,50000,Graduate School,F,Married,24543.333333,0.4908666667,1
780,50000,College,F,Single,11516.666667,0.2303333333,2
781,230000,Graduate School,M,Single,41344.833333,0.1797601449,3
782,50000,College,M,Married,1512.3333333,0.0302466667,1
783,100000,Graduate School,F,Single,83310.333333,0.8331033333,6
784,210000,Graduate School,F,Married,415,0.0019761905,1
785,230000,College,F,Married,77065.333333,0.3350666667,1
786,500000,Graduate School,F,Single,8928.5,0.017857,1
787,370000,Graduate School,F,Single,768.5,0.002077027,0
788,230000,Graduate School,F,Married,10856.5,0.0472021739,0
